#sid	uid	name	killed
s02411	ch0158597	Daenerys Targaryen	false
s02411	ch0535371	Khal Rhalko	false
s02411	ch0538748	Khal Moro	false
s02411	ch0542918	Dothraki Bloodrider #1	false
s02411	ch0542918	Dothraki Bloodrider #2	false
s02411	ui0000034	Khal Brozho	false
s02411	ui0000035	Khal Qorro	false
s02411	ui0000036	Khal Forzho	false
s02412	ch0158221	Jorah Mormont	false
s02412	ch0335040	Daario Naharis	false
s02413	ch0158597	Daenerys Targaryen	false
s02413	ch0535371	Khal Rhalko	true
s02413	ch0538748	Khal Moro	true
s02413	ch0542918	Dothraki Bloodrider #1	true
s02413	ch0542918	Dothraki Bloodrider #2	true
s02413	ui0000034	Khal Brozho	true
s02413	ui0000035	Khal Qorro	true
s02413	ui0000036	Khal Forzho	true
s02414	ch0539898	High Priestess	false
s02414	ch0540066	Qhono	false
s02414	ch0540537	Ornela	false
s02415	ch0158597	Daenerys Targaryen	false
s02415	ch0539898	High Priestess	false
s02415	ch0540537	Ornela	false
s02416	ch0158597	Daenerys Targaryen	false
s02417	ch0540066	Qhono	false
s02418	ch0158597	Daenerys Targaryen	false
s02419	ch0158597	Daenerys Targaryen	false
s02419	ch0539898	High Priestess	false
s02419	ch0540537	Ornela	false
s02420	ch0158221	Jorah Mormont	false
s02420	ch0158597	Daenerys Targaryen	false
s02420	ch0335040	Daario Naharis	false
s02421	ch0158137	Sansa Stark	false
s02422	ch0158137	Sansa Stark	false
s02422	ch0245982	Petyr Baelish	false
s02422	ch0254503	Brienne of Tarth	false
s02423	ch0158604	Arya Stark	false
s02423	ch0508054	The Waif	false
s02424	ch0158604	Arya Stark	false
s02424	ch0259179	Jaqen H'ghar	false
s02424	ch0508054	The Waif	false
s02425	ch0158604	Arya Stark	false
s02425	ch0259179	Jaqen H'ghar	false
s02426	ch0158604	Arya Stark	false
s02426	ch0540561	Izembaro	false
s02426	ch0541190	Lady Crane	false
s02426	ch0541364	Bianca	false
s02426	ch0541790	Bobono	false
s02426	ch0542919	Musician #1	false
s02426	ch0542919	Musician #2	false
s02426	ch0542919	Musician #3	false
s02426	ch0542919	Musician #4	false
s02426	ch0542919	Musician #5	false
s02427	ch0158604	Arya Stark	false
s02427	ch0540561	Izembaro	false
s02427	ch0541190	Lady Crane	false
s02427	ch0541364	Bianca	false
s02427	ch0541790	Bobono	false
s02428	ch0158604	Arya Stark	false
s02428	ch0259179	Jaqen H'ghar	false
s02429	ch0234897	Bran Stark	false
s02430	ch0234897	Bran Stark	false
s02430	ch0414457	Three-Eyed Raven	false
s02431	ch0234897	Bran Stark	false
s02432	ch0234897	Bran Stark	false
s02432	ch0414457	Three-Eyed Raven	false
s02432	ch0467999	Leaf	false
s02433	ch0234897	Bran Stark	false
s02434	ch0234897	Bran Stark	false
s02434	ch0414457	Three-Eyed Raven	false
s02434	ch0467999	Leaf	false
s02435	ch0414457	Three-Eyed Raven	false
s02436	ch0234897	Bran Stark	false
s02436	ch0414457	Three-Eyed Raven	false
s02436	ch0467999	Leaf	false
s02436	ch0512154	The Night King	false
s02437	ch0234897	Bran Stark	false
s02438	ch0234897	Bran Stark	false
s02438	ch0414457	Three-Eyed Raven	false
s02438	ch0467999	Leaf	false
s02438	ch0512154	The Night King	false
s02439	ch0234897	Bran Stark	false
s02439	ch0414457	Three-Eyed Raven	false
s02439	ch0467999	Leaf	false
s02440	ch0158526	Theon Greyjoy	false
s02440	ch0300217	Yara Greyjoy	false
s02440	ch0540081	Aeron Greyjoy	false
s02441	ch0158526	Theon Greyjoy	false
s02441	ch0300217	Yara Greyjoy	false
s02441	ch0518715	Euron Greyjoy	false
s02441	ch0540081	Aeron Greyjoy	false
s02442	ch0518715	Euron Greyjoy	false
s02442	ch0540081	Aeron Greyjoy	false
s02443	ch0158526	Theon Greyjoy	false
s02443	ch0300217	Yara Greyjoy	false
s02444	ch0518715	Euron Greyjoy	false
s02444	ch0540081	Aeron Greyjoy	false
s02445	ch0158526	Theon Greyjoy	false
s02445	ch0300217	Yara Greyjoy	false
s02446	ch0518715	Euron Greyjoy	false
s02446	ch0540081	Aeron Greyjoy	false
s02447	ch0158526	Theon Greyjoy	false
s02447	ch0300217	Yara Greyjoy	false
s02448	ch0518715	Euron Greyjoy	true
s02448	ch0540081	Aeron Greyjoy	false
s02449	ch0158526	Theon Greyjoy	false
s02449	ch0300217	Yara Greyjoy	false
s02450	ch0518715	Euron Greyjoy	false
s02450	ch0540081	Aeron Greyjoy	false
s02451	ch0518715	Euron Greyjoy	false
s02451	ch0540081	Aeron Greyjoy	false
s02452	ch0158221	Jorah Mormont	false
s02452	ch0158597	Daenerys Targaryen	false
s02452	ch0335040	Daario Naharis	false
s02453	ch0158221	Jorah Mormont	false
s02453	ch0158597	Daenerys Targaryen	false
s02453	ch0335040	Daario Naharis	false
s02454	ch0146096	Tyrion Lannister	false
s02454	ch0249636	Lord Varys	false
s02454	ch0316923	Missandei	false
s02454	ch0335038	Grey Worm	false
s02455	ch0146096	Tyrion Lannister	false
s02455	ch0249636	Lord Varys	false
s02455	ch0540065	Kinvara	false
s02455	ch0540870	Zanrush	false
s02456	ch0234897	Bran Stark	false
s02456	ch0238584	Hodor	false
s02456	ch0316928	Meera Reed	false
s02456	ch0414457	Three-Eyed Raven	false
s02456	ui0000023	Summer	false
s02457	ch0234897	Bran Stark	false
s02458	ch0234897	Bran Stark	false
s02458	ch0304921	White Walker	false
s02458	ch0512154	The Night King	false
s02459	ch0234897	Bran Stark	false
s02459	ch0238584	Hodor	false
s02459	ch0316928	Meera Reed	false
s02459	ch0414457	Three-Eyed Raven	false
s02459	ch0467999	Leaf	false
s02459	ui0000023	Summer	false
s02460	ch0155777	Jon Snow	false
s02460	ch0158137	Sansa Stark	false
s02460	ch0254503	Brienne of Tarth	false
s02460	ch0255396	Davos Seaworth	false
s02460	ch0287523	Melisandre	false
s02460	ch0305008	Eddison Tollett	false
s02460	ch0316925	Tormund Giantsbane	false
s02461	ch0158137	Sansa Stark	false
s02461	ch0254503	Brienne of Tarth	false
s02462	ch0155777	Jon Snow	false
s02462	ch0158137	Sansa Stark	false
s02462	ch0287523	Melisandre	false
s02462	ch0316925	Tormund Giantsbane	false
s02463	ch0155777	Jon Snow	false
s02463	ch0254503	Brienne of Tarth	false
s02463	ch0305008	Eddison Tollett	false
s02463	ch0316925	Tormund Giantsbane	false
s02464	ch0155777	Jon Snow	false
s02464	ch0158137	Sansa Stark	false
s02464	ch0254503	Brienne of Tarth	false
s02464	ch0287523	Melisandre	false
s02464	ch0306046	Podrick Payne	false
s02464	ch0316925	Tormund Giantsbane	false
s02465	ch0305008	Eddison Tollett	false
s02465	ch0509452	Night's Watchman #2	false
s02466	ch0234897	Bran Stark	false
s02466	ch0238584	Hodor	false
s02466	ch0316928	Meera Reed	false
s02466	ch0414457	Three-Eyed Raven	false
s02467	ch0316928	Meera Reed	false
s02467	ch0467999	Leaf	false
s02467	ch0512154	The Night King	false
s02468	ch0467999	Leaf	false
s02468	ch0512154	The Night King	false
s02469	ch0234897	Bran Stark	false
s02469	ch0238584	Hodor	false
s02469	ch0316928	Meera Reed	false
s02470	ch0153996	Young Benjen Stark	false
s02470	ch0154681	Young Ned Stark	false
s02470	ch0171391	Young Rodrik Cassel	false
s02470	ch0234897	Bran Stark	false
s02470	ch0414457	Three-Eyed Raven	false
s02471	ch0234897	Bran Stark	false
s02471	ch0238584	Hodor	false
s02471	ch0316928	Meera Reed	false
s02471	ch0414457	Three-Eyed Raven	false
s02472	ch0467999	Leaf	false
s02472	ch0512154	The Night King	false
s02473	ch0234897	Bran Stark	false
s02473	ch0238584	Hodor	false
s02473	ch0316928	Meera Reed	false
s02473	ch0414457	Three-Eyed Raven	false
s02474	ch0154681	Young Ned Stark	false
s02474	ch0171391	Young Rodrik Cassel	false
s02474	ch0234897	Bran Stark	false
s02474	ch0238584	Wyllis	false
s02474	ch0305018	Young Nan	false
s02474	ch0414457	Three-Eyed Raven	false
s02474	ui0000021	Rickard Stark	false
s02475	ch0234897	Bran Stark	false
s02475	ch0238584	Hodor	false
s02475	ch0316928	Meera Reed	false
s02475	ch0414457	Three-Eyed Raven	false
s02475	ch0467999	Leaf	false
s02475	ui0000023	Summer	false
s02476	ch0234897	Bran Stark	false
s02476	ch0414457	Three-Eyed Raven	false
s02477	ch0234897	Bran Stark	false
s02477	ch0238584	Hodor	false
s02477	ch0316928	Meera Reed	false
s02478	ch0234897	Bran Stark	false
s02478	ch0238584	Wyllis	false
s02478	ch0305018	Young Nan	false
s02478	ch0414457	Three-Eyed Raven	false
s02479	ch0234897	Bran Stark	false
s02479	ch0238584	Hodor	false
s02479	ch0304921	White Walker	true
s02479	ch0316928	Meera Reed	false
s02479	ch0414457	Three-Eyed Raven	false
s02479	ch0467999	Leaf	false
s02479	ui0000023	Summer	false
s02480	ui0000023	Summer	true
s02481	ch0234897	Bran Stark	false
s02481	ch0238584	Hodor	false
s02481	ch0316928	Meera Reed	false
s02481	ch0467999	Leaf	false
s02482	ch0414457	Three-Eyed Raven	false
s02482	ch0512154	The Night King	false
s02483	ch0234897	Bran Stark	false
s02483	ch0414457	Three-Eyed Raven	false
s02484	ch0414457	Three-Eyed Raven	false
s02484	ch0512154	The Night King	false
s02485	ch0234897	Bran Stark	false
s02485	ch0414457	Three-Eyed Raven	false
s02486	ch0414457	Three-Eyed Raven	false
s02486	ch0512154	The Night King	false
s02487	ch0234897	Bran Stark	false
s02487	ch0414457	Three-Eyed Raven	true
s02488	ch0234897	Bran Stark	false
s02488	ch0238584	Hodor	false
s02488	ch0316928	Meera Reed	false
s02488	ch0467999	Leaf	false
s02489	ch0467999	Leaf	true
s02490	ch0234897	Bran Stark	false
s02490	ch0238584	Hodor	false
s02490	ch0316928	Meera Reed	false
s02491	ch0234897	Bran Stark	false
s02491	ch0238584	Wyllis	false
s02492	ch0234897	Bran Stark	false
s02492	ch0238584	Hodor	false
s02492	ch0316928	Meera Reed	false
s02493	ch0234897	Bran Stark	false
s02493	ch0238584	Wyllis	false
s02493	ch0305018	Young Nan	false
s02494	ch0238584	Hodor	false
s02495	ch0234897	Bran Stark	false
s02495	ch0238584	Wyllis	false
s02495	ch0305018	Young Nan	false
s02496	ch0234897	Bran Stark	false
s02496	ch0238584	Hodor	false
s02496	ch0316928	Meera Reed	false
s02497	ch0238584	Wyllis	false
s02498	ch0238584	Hodor	false
s02499	ch0238584	Wyllis	false
s02500	ch0238584	Hodor	false
s02501	ch0234897	Bran Stark	false
s02501	ch0238584	Wyllis	false
s02502	ch0238584	Hodor	false
s02503	ch0238584	Wyllis	false
s02504	ch0238584	Hodor	true
s02505	ch0238584	Wyllis	false
s02506	ch0234897	Bran Stark	false
s02506	ch0316928	Meera Reed	false
s02507	ch0145135	Catelyn Stark	false
s02507	ch0154681	Eddard Stark	false
s02507	ch0158597	Daenerys Targaryen	false
s02507	ch0234897	Bran Stark	false
s02507	ch0246254	Ilyn Payne	false
s02507	ch0287523	Melisandre	false
s02507	ch0512154	The Night King	false
s02507	ui0000003	Drogon	false
s02508	ch0234897	Bran Stark	false
s02508	ch0316928	Meera Reed	false
s02509	ch0154681	Young Ned Stark	false
s02509	ch0158527	Jaime Lannister	false
s02509	ch0158596	Robb Stark	false
s02509	ch0234897	Bran Stark	false
s02509	ch0467999	Leaf	false
s02509	ch0512154	The Night King	false
s02510	ch0234897	Bran Stark	false
s02510	ch0316928	Meera Reed	false
s02511	ch0234897	Bran Stark	false
s02511	ch0512154	The Night King	false
s02513	ch0512154	The Night King	false
s02515	ch0234897	Bran Stark	false
s02515	ch0512154	The Night King	false
s02516	ch0234897	Bran Stark	false
s02516	ch0316928	Meera Reed	false
s02517	ch0153996	Benjen Stark	false
s02517	ch0234897	Bran Stark	false
s02517	ch0316928	Meera Reed	false
s02519	ch0244961	Samwell Tarly	false
s02519	ch0306819	Gilly	false
s02519	ch0547881	Baby Sam	false
s02521	ch0244961	Samwell Tarly	false
s02521	ch0306819	Gilly	false
s02521	ch0547881	Baby Sam	false
s02522	ch0244961	Samwell Tarly	false
s02522	ch0306819	Gilly	false
s02522	ch0523897	Talla Tarly	false
s02522	ch0541191	Melessa Tarly	false
s02522	ch0547881	Baby Sam	false
s02523	ch0256424	Tommen Baratheon	false
s02523	ch0476559	High Sparrow	false
s02524	ch0251974	Margaery Tyrell	false
s02524	ch0256424	Tommen Baratheon	false
s02524	ch0476559	High Sparrow	false
s02525	ch0251974	Margaery Tyrell	false
s02525	ch0256424	Tommen Baratheon	false
s02526	ch0244961	Samwell Tarly	false
s02526	ch0306819	Gilly	false
s02527	ch0244961	Samwell Tarly	false
s02527	ch0306819	Gilly	false
s02527	ch0523897	Talla Tarly	false
s02527	ch0524408	Randyll Tarly	false
s02527	ch0541191	Melessa Tarly	false
s02527	ch0541363	Dickon Tarly	false
s02528	ch0244961	Samwell Tarly	false
s02528	ch0524408	Randyll Tarly	false
s02528	ch0541363	Dickon Tarly	false
s02529	ch0244961	Samwell Tarly	false
s02529	ch0306819	Gilly	false
s02529	ch0547881	Baby Sam	false
s02530	ch0306819	Gilly	false
s02530	ch0547881	Baby Sam	false
s02531	ch0244961	Samwell Tarly	false
s02531	ch0306819	Gilly	false
s02531	ch0547881	Baby Sam	false
s02532	ch0158604	Arya Stark	false
s02532	ch0540561	Izembaro	false
s02532	ch0541190	Lady Crane	false
s02532	ch0541364	Bianca	false
s02532	ch0541790	Bobono	false
s02532	ch0542919	Musician #1	false
s02532	ch0542919	Musician #2	false
s02532	ch0542919	Musician #3	false
s02532	ch0542919	Musician #4	false
s02532	ch0542919	Musician #5	false
s02533	ch0158604	Arya Stark	false
s02533	ch0540561	Izembaro	false
s02533	ch0541190	Lady Crane	false
s02533	ch0541364	Bianca	false
s02533	ch0541790	Bobono	false
s02533	ch0542919	Musician #1	false
s02533	ch0542919	Musician #2	false
s02533	ch0542919	Musician #3	false
s02533	ch0542919	Musician #4	false
s02533	ch0542919	Musician #5	false
s02534	ch0158604	Arya Stark	false
s02535	ch0540561	Izembaro	false
s02535	ch0541790	Bobono	false
s02536	ch0158604	Arya Stark	false
s02537	ch0540561	Izembaro	false
s02537	ch0541790	Bobono	false
s02538	ch0158604	Arya Stark	false
s02539	ch0158604	Arya Stark	false
s02539	ch0540561	Izembaro	false
s02539	ch0541364	Bianca	false
s02539	ch0541790	Bobono	false
s02540	ch0158604	Arya Stark	false
s02541	ch0540561	Izembaro	false
s02541	ch0541190	Lady Crane	false
s02541	ch0541364	Bianca	false
s02541	ch0541790	Bobono	false
s02542	ch0158604	Arya Stark	false
s02543	ch0158604	Arya Stark	false
s02543	ch0541790	Bobono	false
s02544	ch0158604	Arya Stark	false
s02544	ch0540561	Izembaro	false
s02544	ch0541190	Lady Crane	false
s02544	ch0541364	Bianca	false
s02544	ch0541790	Bobono	false
s02545	ch0158604	Arya Stark	false
s02545	ch0541190	Lady Crane	false
s02546	ch0540561	Izembaro	false
s02546	ch0541190	Lady Crane	false
s02546	ch0541364	Bianca	false
s02546	ch0541790	Bobono	false
s02547	ch0158604	Arya Stark	false
s02547	ch0540561	Izembaro	false
s02547	ch0541190	Lady Crane	false
s02547	ch0541364	Bianca	false
s02547	ch0541790	Bobono	false
s02548	ch0158604	Arya Stark	false
s02548	ch0508054	The Waif	false
s02548	ch0541364	Bianca	false
s02549	ch0158604	Arya Stark	false
s02550	ch0259179	Jaqen H'ghar	false
s02550	ch0508054	The Waif	false
s02551	ch0158604	Arya Stark	false
s02552	ch0158527	Jaime Lannister	false
s02552	ch0384328	Mace Tyrell	false
s02553	ch0251974	Margaery Tyrell	false
s02553	ch0476559	High Sparrow	false
s02553	ch0512215	Septa Unella	false
s02554	ch0158527	Jaime Lannister	false
s02554	ch0251974	Margaery Tyrell	false
s02554	ch0384328	Mace Tyrell	false
s02554	ch0476559	High Sparrow	false
s02554	ch0512215	Septa Unella	false
s02555	ch0010188	Olenna Tyrell	false
s02555	ch0158527	Jaime Lannister	false
s02555	ch0251974	Margaery Tyrell	false
s02555	ch0384328	Mace Tyrell	false
s02555	ch0476559	High Sparrow	false
s02555	ch0512215	Septa Unella	false
s02556	ch0010188	Olenna Tyrell	false
s02556	ch0158527	Jaime Lannister	false
s02556	ch0251974	Margaery Tyrell	false
s02556	ch0376927	Lancel Lannister	false
s02556	ch0384328	Mace Tyrell	false
s02556	ch0476559	High Sparrow	false
s02556	ch0512215	Septa Unella	false
s02557	ch0010188	Olenna Tyrell	false
s02557	ch0158527	Jaime Lannister	false
s02557	ch0251974	Margaery Tyrell	false
s02557	ch0256424	Tommen Baratheon	false
s02557	ch0384328	Mace Tyrell	false
s02557	ch0476559	High Sparrow	false
s02557	ch0512215	Septa Unella	false
s02558	ch0158527	Jaime Lannister	false
s02558	ch0256424	Tommen Baratheon	false
s02558	ch0305013	Kevan Lannister	false
s02559	ch0014591	Black Walder Rivers	false
s02559	ch0305328	Walder Frey	false
s02559	ch0384471	Lothar Frey	false
s02559	ch0576869	Kitty Frey	false
s02560	ch0305328	Walder Frey	false
s02560	ch0316931	Edmure Tully	false
s02560	ch0576869	Kitty Frey	false
s02561	ch0158527	Jaime Lannister	false
s02561	ch0159526	Cersei Lannister	false
s02562	ch0153996	Benjen Stark	false
s02562	ch0234897	Bran Stark	false
s02562	ch0316928	Meera Reed	false
s02563	ch0158597	Daenerys Targaryen	false
s02563	ch0335040	Daario Naharis	false
s02564	ch0335040	Daario Naharis	false
s02565	ch0158597	Daenerys Targaryen	false
s02565	ch0335040	Daario Naharis	false
s02565	ui0000003	Drogon	false
s02567	ch0541878	Brother Ray	false
s02568	ch0162882	Sandor Clegane	false
s02569	ch0162882	Sandor Clegane	false
s02569	ch0541878	Brother Ray	false
s02571	ch0541878	Brother Ray	false
s02573	ch0162882	Sandor Clegane	false
s02573	ch0541878	Brother Ray	false
s02574	ch0251974	Margaery Tyrell	false
s02574	ch0476559	High Sparrow	false
s02575	ch0010188	Olenna Tyrell	false
s02575	ch0251974	Margaery Tyrell	false
s02575	ch0512215	Septa Unella	false
s02576	ch0010188	Olenna Tyrell	false
s02577	ch0155777	Jon Snow	false
s02577	ch0158137	Sansa Stark	false
s02577	ch0255396	Davos Seaworth	false
s02577	ch0316925	Tormund Giantsbane	false
s02577	ch0524621	Wun Wun	false
s02578	ch0155777	Jon Snow	false
s02578	ch0158137	Sansa Stark	false
s02578	ch0255396	Davos Seaworth	false
s02578	ch0316925	Tormund Giantsbane	false
s02579	ch0155777	Jon Snow	false
s02579	ch0158137	Sansa Stark	false
s02579	ch0255396	Davos Seaworth	false
s02579	ch0316925	Tormund Giantsbane	false
s02580	ch0010188	Olenna Tyrell	false
s02580	ch0159526	Cersei Lannister	false
s02580	ch0245401	Gregor Clegane	false
s02582	ch0158527	Jaime Lannister	false
s02582	ch0241345	Bronn	false
s02583	ch0158527	Jaime Lannister	false
s02583	ch0241345	Bronn	false
s02584	ch0014591	Black Walder Rivers	false
s02584	ch0158527	Jaime Lannister	false
s02584	ch0241345	Bronn	false
s02584	ch0316931	Edmure Tully	false
s02584	ch0384471	Lothar Frey	false
s02585	ch0381563	Brynden Tully	false
s02586	ch0014591	Black Walder Rivers	false
s02586	ch0158527	Jaime Lannister	false
s02586	ch0241345	Bronn	false
s02586	ch0316931	Edmure Tully	false
s02586	ch0381563	Brynden Tully	false
s02586	ch0384471	Lothar Frey	false
s02587	ch0014591	Black Walder Rivers	false
s02587	ch0158527	Jaime Lannister	false
s02587	ch0241345	Bronn	false
s02587	ch0316931	Edmure Tully	false
s02587	ch0384471	Lothar Frey	false
s02588	ch0158527	Jaime Lannister	false
s02588	ch0241345	Bronn	false
s02590	ch0155777	Jon Snow	false
s02590	ch0158137	Sansa Stark	false
s02590	ch0255396	Davos Seaworth	false
s02590	ch0541884	Lyanna Mormont	false
s02591	ch0158527	Jaime Lannister	false
s02592	ch0158527	Jaime Lannister	false
s02592	ch0381563	Brynden Tully	false
s02593	ch0155777	Jon Snow	false
s02593	ch0158137	Sansa Stark	false
s02593	ch0255396	Davos Seaworth	false
s02593	ch0541747	Robett Glover	false
s02595	ch0158526	Theon Greyjoy	false
s02595	ch0300217	Yara Greyjoy	false
s02596	ch0158526	Theon Greyjoy	false
s02596	ch0300217	Yara Greyjoy	false
s02597	ch0155777	Jon Snow	false
s02597	ch0158137	Sansa Stark	false
s02597	ch0255396	Davos Seaworth	false
s02598	ch0155777	Jon Snow	false
s02598	ch0158137	Sansa Stark	false
s02598	ch0255396	Davos Seaworth	false
s02598	ch0348391	Northman Rioter	false
s02598	ch0348391	Wildling Rioter	false
s02599	ch0158137	Sansa Stark	false
s02599	ch0541884	Lyanna Mormont	false
s02600	ch0158137	Sansa Stark	false
s02601	ch0162882	Sandor Clegane	false
s02601	ch0541878	Brother Ray	false
s02602	ch0162882	Sandor Clegane	false
s02602	ch0523969	Gatins	false
s02602	ch0541878	Brother Ray	false
s02602	ch0542106	Lem Lemoncloak	false
s02602	ui0000081	Morgan	false
s02603	ch0162882	Sandor Clegane	false
s02603	ch0541878	Brother Ray	false
s02604	ch0158604	Arya Stark	false
s02605	ch0158604	Arya Stark	false
s02606	ch0158604	Arya Stark	false
s02606	ch0508054	The Waif	false
s02607	ch0508054	The Waif	false
s02608	ch0158604	Arya Stark	false
s02609	ch0162882	Sandor Clegane	false
s02610	ch0162882	Sandor Clegane	false
s02611	ch0162882	Sandor Clegane	false
s02611	ch0541878	Brother Ray	true
s02612	ch0162882	Sandor Clegane	false
s02613	ch0541190	Lady Crane	false
s02614	ch0541190	Lady Crane	false
s02615	ch0158604	Arya Stark	false
s02615	ch0541190	Lady Crane	false
s02616	ch0523969	Gatins	false
s02616	ui0000079	Steve	false
s02616	ui0000080	Riddell	false
s02616	ui0000081	Morgan	false
s02617	ch0162882	Sandor Clegane	false
s02617	ch0523969	Gatins	false
s02617	ui0000079	Steve	true
s02617	ui0000080	Riddell	false
s02617	ui0000081	Morgan	false
s02618	ch0162882	Sandor Clegane	false
s02618	ch0523969	Gatins	false
s02618	ui0000080	Riddell	true
s02618	ui0000081	Morgan	true
s02619	ch0162882	Sandor Clegane	false
s02619	ch0523969	Gatins	true
